Year,Population,Violent Crime rate,Murder,Rape,Robbery,Assault,Property,Burglary,Larceny,Vehicular,State
1971.0,1030000.0,387.8,12.0,26.2,103.1,246.4,4718.0,1417.1,2842.1,458.7,New Mexico
1972.0,1065000.0,431.7,11.5,33.7,121.6,265.0,4516.6,1469.5,2667.5,379.6,New Mexico
1973.0,1106000.0,471.9,11.8,33.1,128.8,298.3,4460.2,1501.0,2614.3,344.9,New Mexico
1974.0,1122000.0,450.4,11.3,34.8,124.6,279.6,4762.6,1583.1,2873.4,306.1,New Mexico
1975.0,1147000.0,534.8,13.3,41.0,126.7,353.8,5304.6,1728.7,3258.8,317.2,New Mexico
1976.0,1168000.0,554.4,9.7,41.0,124.7,378.9,5660.6,1679.5,3651.5,329.5,New Mexico
1977.0,1190000.0,500.9,8.8,39.1,109.6,343.4,4686.7,1418.7,3008.6,259.5,New Mexico
1978.0,1212000.0,528.2,10.2,42.7,111.6,363.8,4652.1,1335.6,3002.7,313.8,New Mexico
1979.0,1241000.0,586.0,12.4,46.9,121.0,405.6,5202.5,1481.5,3363.8,357.2,New Mexico
1980.0,1295474.0,615.0,13.1,43.3,127.9,430.7,5364.1,1492.5,3521.0,350.6,New Mexico
1981.0,1327000.0,671.7,11.4,47.3,140.8,472.2,5528.9,1613.0,3560.8,355.1,New Mexico
1982.0,1359000.0,734.5,11.6,48.3,126.2,548.4,5873.1,1628.8,3929.5,314.9,New Mexico
1983.0,1399000.0,686.8,8.9,48.0,114.0,515.9,5659.4,1559.2,3793.9,306.3,New Mexico
1984.0,1424000.0,688.1,9.1,55.0,130.3,493.6,5555.3,1639.7,3595.2,320.5,New Mexico
1985.0,1450000.0,703.9,10.9,49.8,138.1,505.1,5782.3,1753.9,3682.6,345.7,New Mexico
1986.0,1479000.0,725.6,11.5,46.9,129.5,537.7,5900.3,1844.7,3712.4,343.3,New Mexico
1987.0,1500000.0,628.5,10.1,43.1,108.3,466.9,5918.3,1787.7,3785.1,345.5,New Mexico
1988.0,1510000.0,658.1,11.5,38.4,103.1,505.2,5948.1,1836.9,3721.3,389.9,New Mexico
1989.0,1528000.0,703.9,8.6,45.9,105.2,544.1,5870.0,1711.1,3809.0,349.9,New Mexico
1990.0,1515069.0,780.2,9.2,49.7,115.1,606.2,5903.9,1738.7,3828.5,336.7,New Mexico
1991.0,1548000.0,834.8,10.5,52.4,120.3,651.6,5844.6,1723.0,3775.3,346.3,New Mexico
1992.0,1581000.0,934.9,8.9,62.6,139.3,724.1,5499.2,1511.4,3609.9,377.9,New Mexico
1993.0,1616000.0,929.7,8.0,52.1,138.4,731.1,5336.4,1421.2,3510.1,405.1,New Mexico
1994.0,1654000.0,889.2,10.7,52.4,140.8,685.4,5298.5,1326.8,3466.9,504.8,New Mexico
1995.0,1685000.0,819.2,8.8,56.6,154.5,599.3,5608.8,1447.1,3648.5,513.2,New Mexico
1996.0,1713000.0,840.6,11.5,63.5,162.4,603.2,5761.7,1376.9,3802.6,582.2,New Mexico
1997.0,1730000.0,853.3,7.7,50.4,171.4,623.7,6053.2,1452.4,3883.7,717.2,New Mexico
1998.0,1737000.0,961.4,10.9,55.1,163.4,732.0,5757.7,1394.0,3743.9,619.9,New Mexico
1999.0,1739844.0,834.6,9.8,54.3,148.2,622.3,5128.0,1234.7,3426.3,467.1,New Mexico
2000.0,1819046.0,757.9,7.4,50.7,137.4,562.4,4761.0,1173.1,3184.4,403.6,New Mexico
2001.0,1830935.0,780.4,5.4,46.4,147.2,581.3,4538.4,1067.9,3080.7,389.8,New Mexico
2002.0,1852044.0,740.7,8.2,55.5,119.1,558.0,4345.3,1060.1,2883.6,401.6,New Mexico
2003.0,1878562.0,667.3,6.2,50.0,103.1,507.9,4089.1,1011.3,2693.3,384.5,New Mexico
2004.0,1903006.0,687.4,8.9,54.6,108.4,515.6,4198.4,1047.0,2736.1,415.2,New Mexico
2005.0,1925985.0,646.0,7.5,54.1,98.3,486.5,4132.0,1087.2,2633.0,412.0,New Mexico
2006.0,1954599.0,654.7,6.9,54.9,107.2,485.8,3888.3,1069.6,2346.5,472.2,New Mexico
2007.0,1969915.0,675.7,9.3,52.2,117.9,496.3,3815.8,1057.1,2306.8,451.9,New Mexico
2008.0,1984356.0,653.5,8.1,56.3,108.4,480.6,3815.7,1043.5,2368.3,404.0,New Mexico
2009.0,2009671.0,632.4,9.9,53.2,96.1,473.2,3714.0,1092.5,2298.0,323.5,New Mexico
2010.0,2065913.0,588.0,6.8,46.4,78.2,456.6,3425.9,1017.6,2154.2,254.1,New Mexico
2011.0,2078674.0,572.7,7.6,41.2,82.7,441.1,3538.3,1030.4,2248.1,259.8,New Mexico
2012.0,2085538.0,559.1,5.6,45.9,88.6,419.1,3600.7,1025.3,2313.4,261.9,New Mexico
1965.0,18073000.0,325.4,4.6,12.8,155.9,152.0,2740.3,1015.0,1401.8,323.4,New York
1966.0,18258000.0,342.6,4.8,13.4,164.8,159.6,2995.4,1074.2,1568.7,352.5,New York
1967.0,18336000.0,409.7,5.4,14.5,219.3,170.5,3367.2,1195.2,1715.1,456.9,New York
1968.0,18113000.0,543.9,6.5,14.0,330.5,192.9,4035.4,1385.3,2071.1,579.0,New York
1969.0,18321000.0,577.9,7.2,15.8,353.4,201.4,3991.8,1356.2,2005.7,629.9,New York
1970.0,18190740.0,685.0,7.9,15.8,446.1,215.2,4286.3,1470.4,2125.0,690.9,New York
1971.0,18391000.0,788.7,9.9,17.5,531.1,230.1,4295.4,1488.2,2113.1,694.1,New York
1972.0,18366000.0,754.3,11.0,22.9,470.4,250.1,3626.6,1306.1,1748.3,572.1,New York
1973.0,18265000.0,741.7,11.2,26.6,442.3,261.6,3716.8,1348.2,1753.7,615.0,New York
1974.0,18111000.0,803.0,10.6,28.9,479.3,284.1,4231.0,1500.9,2155.4,574.8,New York
1975.0,18120000.0,856.4,11.0,28.1,516.0,301.3,4779.3,1666.6,2471.0,641.7,New York
1976.0,18084000.0,868.1,10.9,25.8,529.3,302.1,5357.0,1763.5,2855.2,738.2,New York
1977.0,17924000.0,831.8,10.7,29.4,472.6,319.1,5255.8,1728.0,2782.0,745.8,New York
1978.0,17748000.0,841.0,10.3,29.1,472.1,329.5,4951.2,1650.6,2628.6,672.0,New York
1979.0,17649000.0,917.4,11.9,30.6,529.6,345.3,5287.7,1746.9,2836.4,704.5,New York
1980.0,17506690.0,1029.5,12.7,30.9,641.3,344.6,5882.0,2061.6,3060.4,759.9,New York
1981.0,17594000.0,1069.6,12.3,31.1,684.0,342.1,5835.8,1991.7,3066.3,777.8,New York
1982.0,17659000.0,990.1,11.4,29.2,610.7,338.7,5478.1,1671.9,3025.3,780.8,New York
1983.0,17667000.0,914.1,11.1,30.0,536.5,336.5,4988.5,1410.1,2854.7,723.7,New York
1984.0,17735000.0,914.3,10.1,31.6,506.9,365.8,4662.9,1257.2,2755.1,650.6,New York
1985.0,17783000.0,929.9,9.5,32.1,504.4,383.9,4658.6,1235.1,2824.5,599.1,New York
1986.0,17772000.0,985.9,10.7,30.5,514.1,430.6,4781.8,1221.1,2923.5,637.2,New York
1987.0,17825000.0,1008.1,11.3,31.1,503.3,462.4,4944.3,1216.4,3024.8,703.1,New York
1988.0,17898000.0,1097.3,12.5,30.6,544.4,509.8,5212.0,1218.3,3133.8,859.9,New York
1989.0,17950000.0,1131.2,12.5,29.2,579.3,510.1,5162.1,1176.2,3033.2,952.7,New York
1990.0,17990455.0,1180.9,14.5,29.8,624.7,512.0,5182.8,1160.7,2979.4,1042.7,New York
1991.0,18058000.0,1163.9,14.2,28.2,622.1,499.4,5080.7,1132.5,2944.3,1003.9,New York
1992.0,18119000.0,1122.1,13.2,28.4,596.9,483.5,4736.3,1068.2,2735.8,932.3,New York
1993.0,18197000.0,1073.5,13.3,27.5,561.2,471.5,4477.8,998.6,2644.2,835.0,New York
1994.0,18169000.0,965.6,11.1,25.9,476.7,451.9,4105.0,906.2,2489.5,709.3,New York
1995.0,18136000.0,841.9,8.5,23.7,399.7,410.0,3718.3,808.1,2344.4,565.7,New York
1996.0,18185000.0,727.0,7.4,23.0,340.0,356.7,3405.3,713.9,2197.0,494.4,New York
1997.0,18137000.0,688.6,6.0,22.5,309.3,350.8,3222.4,652.3,2130.6,439.4,New York
1998.0,18175000.0,637.8,5.1,21.1,270.3,341.3,2950.7,576.7,1998.9,375.1,New York
1999.0,18196601.0,588.8,5.0,19.6,240.8,323.5,2690.6,512.3,1858.1,320.2,New York
2000.0,18976457.0,553.9,5.0,18.6,213.6,316.7,2545.7,463.4,1796.4,285.8,New York
2001.0,19084350.0,513.6,5.0,18.6,191.5,298.5,2399.9,421.3,1725.6,253.0,New York
2002.0,19134293.0,496.6,4.8,20.3,191.6,280.0,2310.5,400.9,1662.1,247.5,New York
2003.0,19212425.0,465.8,4.9,19.6,186.3,255.0,2249.0,392.7,1620.9,235.3,New York
2004.0,19280727.0,440.4,4.6,18.7,173.8,243.3,2192.5,366.7,1613.2,212.7,New York
2005.0,19315721.0,444.0,4.5,18.8,182.1,238.9,2102.0,352.2,1565.0,185.0,New York
2006.0,19306183.0,435.2,4.8,16.4,178.5,235.5,2064.5,355.4,1542.7,166.4,New York
2007.0,19297729.0,414.4,4.2,15.2,161.1,233.9,1987.9,336.4,1506.3,145.2,New York
2008.0,19490297.0,397.9,4.3,14.4,163.1,216.1,1993.8,336.3,1528.8,128.7,New York
2009.0,19541453.0,384.4,4.0,13.2,144.0,223.1,1932.0,321.2,1498.8,111.9,New York
2010.0,19395206.0,394.4,4.5,14.4,147.6,227.9,1957.8,339.5,1511.9,106.4,New York
2011.0,19501616.0,397.2,3.9,14.1,145.7,233.5,1906.7,334.5,1473.5,98.7,New York
2012.0,19570261.0,406.8,3.5,14.6,146.4,242.3,1922.0,329.9,1503.5,88.6,New York
1960.0,4556155.0,223.5,10.6,7.8,18.1,187.0,956.0,279.4,589.6,86.9,North Carolina
1961.0,4614000.0,201.0,9.2,7.3,15.0,169.5,989.5,292.3,607.5,89.8,North Carolina
1962.0,4731000.0,201.5,7.9,7.7,17.7,168.3,1029.5,310.8,626.5,92.1,North Carolina
1963.0,4760000.0,210.9,8.2,7.3,19.0,176.4,1089.9,335.0,648.7,106.1,North Carolina
1964.0,4852000.0,254.4,8.0,9.6,22.7,214.2,1244.8,399.2,732.8,112.8,North Carolina
1965.0,4914000.0,259.6,8.3,9.1,23.0,219.1,1308.9,409.3,779.6,120.0,North Carolina
1966.0,5000000.0,295.5,9.2,10.8,24.3,251.3,1408.7,442.7,825.2,140.9,North Carolina
1967.0,5029000.0,318.1,9.9,11.3,32.1,264.8,1574.2,516.3,911.8,146.1,North Carolina
1968.0,5135000.0,351.0,10.2,11.3,37.6,291.9,1655.9,539.7,962.8,153.3,North Carolina
1969.0,5205000.0,348.1,11.3,11.9,43.1,281.8,1903.6,611.0,1126.1,166.5,North Carolina
1970.0,5082059.0,370.2,11.7,12.9,52.3,293.2,2272.5,765.8,1338.9,167.8,North Carolina
1971.0,5146000.0,387.7,11.8,14.8,55.3,305.8,2341.5,813.1,1362.4,166.1,North Carolina
1972.0,5214000.0,423.6,13.5,14.6,66.2,329.3,2235.5,812.7,1257.7,165.2,North Carolina
1973.0,5273000.0,437.8,13.0,16.1,71.4,337.4,2374.0,892.0,1308.2,173.8,North Carolina
1974.0,5363000.0,488.9,11.7,15.5,92.3,369.4,3022.3,1186.9,1647.1,188.3,North Carolina
1975.0,5451000.0,436.5,12.4,16.2,82.2,325.6,3380.3,1285.1,1909.2,186.0,North Carolina
1976.0,5469000.0,403.4,11.1,15.3,70.6,306.4,3477.8,1175.5,2124.0,178.3,North Carolina
1977.0,5525000.0,407.1,10.6,17.0,61.3,318.3,3384.0,1154.1,2037.8,192.1,North Carolina
1978.0,5577000.0,413.4,10.8,18.4,65.9,318.4,3468.7,1184.0,2083.4,201.3,North Carolina
1979.0,5606000.0,446.1,10.7,20.3,77.2,337.9,3926.4,1296.6,2406.4,223.4,North Carolina
1980.0,5843665.0,455.0,10.6,22.7,82.3,339.4,4185.5,1422.9,2546.4,216.1,North Carolina
1981.0,5951000.0,436.7,9.1,22.7,80.8,324.1,4083.5,1336.7,2548.8,198.1,North Carolina
1982.0,6019000.0,446.3,9.1,22.0,85.9,329.5,4096.9,1309.0,2603.4,184.5,North Carolina
1983.0,6082000.0,409.6,8.1,21.9,79.6,300.0,3774.1,1189.5,2418.1,166.5,North Carolina
1984.0,6165000.0,403.6,8.7,21.6,74.8,298.5,3640.5,1131.3,2330.9,178.3,North Carolina
1985.0,6255000.0,420.9,8.3,23.8,78.2,310.6,3700.5,1150.8,2358.6,191.0,North Carolina
1986.0,6331000.0,475.9,8.1,26.4,87.7,353.6,3856.0,1225.0,2422.7,208.3,North Carolina
1987.0,6413000.0,484.0,8.1,29.1,93.9,352.9,4165.9,1356.1,2586.0,223.8,North Carolina
1988.0,6526000.0,501.9,7.8,28.1,108.6,357.4,4360.4,1391.2,2718.8,250.4,North Carolina
1989.0,6571000.0,546.4,8.9,29.9,133.5,374.1,4707.4,1503.5,2918.6,285.3,North Carolina
1990.0,6628637.0,623.5,10.7,34.3,152.1,426.4,4862.3,1530.4,3048.3,283.7,North Carolina
1991.0,6737000.0,658.4,11.4,34.6,178.0,434.4,5230.3,1692.3,3238.7,299.3,North Carolina
1992.0,6843000.0,681.0,10.6,35.9,186.8,447.7,5121.2,1653.0,3181.6,286.6,North Carolina
1993.0,6945000.0,679.3,11.3,34.3,192.4,441.3,4973.0,1515.8,3168.8,288.5,North Carolina
1994.0,7070000.0,655.0,10.9,33.0,181.2,429.9,4970.3,1472.7,3195.7,301.9,North Carolina
1995.0,7195000.0,646.4,9.4,32.2,179.2,425.5,4993.1,1417.6,3264.9,310.6,North Carolina
1996.0,7323000.0,588.1,8.5,31.3,163.9,384.5,4938.1,1345.6,3257.0,335.5,North Carolina
1997.0,7425000.0,607.0,8.3,31.6,172.6,394.5,4884.5,1346.8,3208.5,329.2,North Carolina
1998.0,7546000.0,579.4,8.1,30.6,160.8,379.9,4742.8,1324.6,3092.0,326.2,North Carolina
1999.0,7650789.0,542.1,7.2,28.2,158.0,348.7,4633.5,1286.9,3012.3,334.3,North Carolina
2000.0,8049313.0,497.6,7.0,27.1,156.5,307.0,4421.8,1216.1,2891.8,313.9,North Carolina
2001.0,8206105.0,493.1,6.2,25.4,162.1,299.4,4433.0,1241.6,2891.0,300.3,North Carolina
2002.0,8305820.0,471.0,6.6,26.4,146.9,291.0,4258.6,1198.4,2760.8,299.4,North Carolina
2003.0,8421190.0,454.1,6.0,25.4,145.2,277.5,4270.9,1195.6,2755.9,319.3,North Carolina
2004.0,8540468.0,447.8,6.2,27.4,138.0,276.2,4160.5,1184.9,2659.7,316.0,North Carolina
2005.0,8672459.0,469.0,6.7,26.5,145.7,289.7,4080.0,1202.6,2549.0,328.0,North Carolina
2006.0,8856505.0,475.2,6.1,28.2,152.1,288.9,4116.2,1211.9,2564.4,339.9,North Carolina
2007.0,9061032.0,466.1,6.4,26.3,149.4,283.9,4082.2,1199.6,2574.1,308.5,North Carolina
2008.0,9222414.0,467.6,6.5,24.9,155.3,280.9,4041.9,1209.6,2542.5,289.8,North Carolina
2009.0,9380884.0,404.5,5.2,24.6,126.1,248.7,3663.9,1149.5,2301.7,212.7,North Carolina
2010.0,9560234.0,362.7,5.0,20.9,100.6,236.2,3443.5,1075.6,2176.3,191.6,North Carolina
2011.0,9651103.0,346.3,5.2,20.3,97.9,222.9,3500.2,1093.5,2232.4,174.3,North Carolina
2012.0,9752073.0,353.4,4.9,20.3,96.3,231.8,3369.5,1018.5,2185.7,165.3,North Carolina
1960.0,632446.0,14.2,0.5,2.2,6.3,5.2,876.8,198.0,610.8,68.0,North Dakota
1961.0,640000.0,25.0,0.9,5.2,10.6,8.3,868.3,200.9,597.2,70.2,North Dakota
1962.0,642000.0,19.9,1.2,4.2,6.2,8.3,934.4,189.6,661.4,83.5,North Dakota
1963.0,634000.0,28.7,2.1,3.5,9.6,13.6,1010.7,190.4,724.0,96.4,North Dakota
1964.0,645000.0,35.5,0.9,7.0,8.7,18.9,1056.9,239.7,726.7,90.5,North Dakota
1965.0,652000.0,34.2,0.9,5.1,4.6,23.6,1032.1,206.7,748.5,76.8,North Dakota
1966.0,650000.0,35.5,1.8,4.3,6.2,23.2,1171.5,221.4,862.9,87.2,North Dakota
1967.0,639000.0,29.0,0.2,4.7,5.8,18.3,1370.4,241.2,1046.9,82.3,North Dakota
1968.0,625000.0,27.7,1.1,4.6,5.8,16.2,1377.4,239.0,1057.8,80.6,North Dakota
1969.0,615000.0,35.8,0.2,4.1,7.2,24.4,1450.1,249.3,1105.7,95.1,North Dakota
1970.0,617761.0,34.2,0.5,6.2,6.5,21.0,1672.3,286.4,1295.0,91.0,North Dakota
1971.0,625000.0,38.1,1.3,4.2,7.5,25.1,2012.3,339.8,1585.8,86.7,North Dakota
1972.0,632000.0,45.9,1.3,4.9,8.9,30.9,1941.9,357.1,1494.1,90.7,North Dakota
1973.0,640000.0,60.8,0.8,7.3,7.3,45.3,2017.7,383.4,1502.8,131.4,North Dakota
1974.0,637000.0,50.1,1.4,7.8,12.9,27.9,2110.0,433.0,1544.7,132.3,North Dakota
1975.0,635000.0,53.1,0.8,5.8,14.3,32.1,2284.1,539.2,1614.3,130.6,North Dakota
1976.0,643000.0,71.9,1.4,5.6,16.2,48.7,2442.5,478.5,1804.5,159.4,North Dakota
1977.0,653000.0,67.1,0.9,9.0,13.3,43.8,2433.8,446.1,1843.0,144.7,North Dakota
1978.0,652000.0,67.0,1.2,8.9,15.6,41.3,2338.3,423.0,1767.2,148.2,North Dakota
1979.0,657000.0,61.3,1.5,8.2,9.9,41.7,2694.5,461.0,2071.1,162.4,North Dakota
1980.0,652437.0,54.0,1.2,9.5,7.7,35.6,2909.7,488.3,2242.2,179.2,North Dakota
1981.0,658000.0,67.5,2.3,8.7,12.9,43.6,2923.6,500.6,2258.2,164.7,North Dakota
1982.0,670000.0,61.8,0.7,9.9,12.7,38.5,2586.3,458.8,1987.2,140.3,North Dakota
1983.0,680000.0,53.7,2.1,12.5,7.8,31.3,2621.8,436.3,2056.3,129.1,North Dakota
1984.0,686000.0,53.6,1.2,13.1,7.7,31.6,2529.7,399.1,2019.8,110.8,North Dakota
1985.0,685000.0,47.0,1.0,7.3,6.4,32.3,2632.4,427.0,2087.2,118.2,North Dakota
1986.0,679000.0,51.3,1.0,11.6,6.9,31.7,2554.2,385.1,2049.2,119.9,North Dakota
1987.0,672000.0,56.8,1.5,9.4,7.6,38.4,2776.2,455.4,2197.6,123.2,North Dakota
1988.0,663000.0,59.1,1.8,11.2,8.1,38.0,2668.9,437.7,2112.7,118.6,North Dakota
1989.0,660000.0,63.2,0.6,11.8,9.2,41.5,2497.7,358.9,2025.8,113.0,North Dakota
1990.0,638800.0,73.9,0.8,17.8,7.8,47.4,2848.5,426.6,2288.8,133.1,North Dakota
1991.0,635000.0,65.4,1.1,18.3,8.0,38.0,2728.5,372.8,2229.0,126.8,North Dakota
1992.0,636000.0,83.3,1.9,23.3,7.9,50.3,2820.0,391.0,2279.6,149.4,North Dakota
1993.0,635000.0,82.2,1.7,23.5,8.3,48.7,2738.1,373.2,2216.2,148.7,North Dakota
1994.0,638000.0,81.8,0.2,23.4,11.1,47.2,2654.1,324.5,2178.5,151.1,North Dakota
1995.0,641000.0,86.7,0.9,22.8,10.0,53.0,2779.6,350.7,2249.8,179.1,North Dakota
1996.0,644000.0,84.0,2.2,24.1,11.0,46.7,2585.1,309.2,2085.9,190.1,North Dakota
1997.0,641000.0,87.2,0.9,24.8,6.4,55.1,2624.2,358.8,2085.3,180.0,North Dakota
1998.0,638000.0,89.3,1.1,33.2,10.2,44.8,2591.7,356.4,2058.6,176.6,North Dakota
1999.0,633666.0,66.9,1.6,22.4,8.8,34.1,2327.4,368.8,1795.1,163.5,North Dakota
2000.0,642200.0,81.4,0.6,26.3,8.7,45.8,2206.6,325.9,1727.2,153.5,North Dakota
2001.0,636550.0,79.3,1.1,25.8,9.4,43.0,2330.4,340.1,1819.7,170.6,North Dakota
2002.0,633911.0,78.2,0.8,25.7,9.1,42.6,2328.7,353.8,1814.3,160.6,North Dakota
2003.0,633400.0,80.2,1.4,25.3,8.4,45.2,2109.9,309.3,1630.4,170.2,North Dakota
2004.0,636308.0,87.7,1.3,27.8,6.8,51.9,1963.4,320.6,1495.5,147.3,North Dakota
2005.0,634605.0,111.0,1.9,28.4,8.5,72.5,2025.0,321.9,1534.0,169.0,North Dakota
2006.0,635867.0,197.4,2.2,37.9,11.8,145.5,2100.9,409.0,1521.1,170.8,North Dakota
2007.0,639715.0,209.9,2.7,39.4,11.7,156.2,2000.3,361.7,1485.0,153.5,North Dakota
2008.0,641481.0,224.6,1.7,51.6,11.4,159.9,2031.1,364.2,1524.9,142.0,North Dakota
2009.0,646844.0,266.4,1.9,45.8,16.5,202.2,1980.8,375.1,1464.6,141.1,North Dakota
2010.0,674629.0,229.5,1.5,36.3,13.3,178.3,1780.2,296.5,1354.4,129.4,North Dakota
2011.0,684740.0,248.1,3.5,38.8,13.3,192.5,1947.3,359.0,1444.5,143.9,North Dakota
2012.0,699628.0,244.7,4.0,38.9,18.7,183.1,2010.1,339.8,1505.8,164.5,North Dakota
1960.0,9706397.0,83.7,3.2,5.9,40.1,34.5,1475.2,383.9,956.7,134.6,Ohio
1961.0,9876000.0,80.9,3.1,5.6,39.6,32.5,1502.7,401.8,979.0,122.0,Ohio
1962.0,10097000.0,82.9,3.2,5.2,37.9,36.6,1482.9,396.3,950.2,136.5,Ohio
1963.0,10173000.0,89.3,3.0,6.1,40.7,39.5,1651.8,431.5,1072.4,147.9,Ohio
1964.0,10100000.0,114.7,3.5,7.1,46.2,57.9,1855.0,466.3,1205.2,183.4,Ohio
1965.0,10245000.0,124.8,3.6,8.9,51.6,60.7,1821.2,470.5,1160.8,189.9,Ohio
1966.0,10305000.0,151.6,4.5,9.3,70.0,67.8,1947.1,490.7,1220.9,235.5,Ohio
1967.0,10458000.0,185.0,5.2,10.3,95.0,74.5,2333.4,607.6,1400.2,325.6,Ohio
1968.0,10591000.0,200.4,5.3,12.4,102.0,80.7,2580.5,659.4,1540.9,380.2,Ohio
1969.0,10740000.0,248.1,6.4,15.3,126.7,99.8,2886.1,740.1,1663.9,482.1,Ohio
1970.0,10652017.0,284.3,6.6,16.0,145.9,115.9,3290.1,853.9,1943.5,492.8,Ohio
1971.0,10778000.0,298.4,7.5,18.4,163.7,108.7,3367.8,932.6,1938.8,496.4,Ohio
1972.0,10783000.0,299.4,7.5,19.9,160.6,111.4,3140.0,901.3,1796.1,442.6,Ohio
1973.0,10731000.0,291.7,7.3,21.4,143.5,119.5,3204.1,943.0,1884.3,376.9,Ohio
1974.0,10737000.0,364.1,8.9,23.9,191.2,140.2,3859.3,1171.8,2285.1,402.4,Ohio
1975.0,10759000.0,408.0,8.1,25.3,220.0,154.6,4506.4,1271.4,2808.6,426.4,Ohio
1976.0,10690000.0,388.7,7.4,25.8,183.8,171.7,4559.5,1203.2,2978.2,378.1,Ohio
1977.0,10701000.0,406.7,7.8,27.3,190.5,181.1,4313.2,1216.0,2696.8,400.4,Ohio
1978.0,10749000.0,412.7,6.9,27.4,182.6,195.8,4246.2,1214.5,2629.7,402.0,Ohio
1979.0,10731000.0,457.5,8.1,31.8,194.8,222.8,4672.3,1287.2,2946.2,438.9,Ohio
1980.0,10766808.0,498.3,8.1,34.3,223.7,232.2,4933.1,1466.3,3040.1,426.7,Ohio
1981.0,10776000.0,496.6,7.4,31.0,236.9,221.3,4950.8,1493.6,3032.4,424.8,Ohio
1982.0,10791000.0,436.7,6.3,29.9,183.6,217.0,4498.8,1309.6,2807.5,381.7,Ohio
1983.0,10746000.0,397.9,5.6,31.5,159.4,201.4,4107.2,1155.6,2607.1,344.6,Ohio
1984.0,10752000.0,385.3,5.1,34.7,145.6,199.9,3887.8,1049.9,2475.3,362.5,Ohio
1985.0,10744000.0,381.6,5.2,36.9,133.1,206.4,3805.7,976.5,2476.4,352.7,Ohio
1986.0,10752000.0,420.9,5.5,38.6,142.1,234.7,3937.8,987.8,2574.2,375.7,Ohio
1987.0,10784000.0,421.3,5.8,39.9,153.1,222.5,4154.0,1062.5,2708.6,382.9,Ohio
1988.0,10872000.0,452.0,5.4,42.6,161.4,242.7,4193.2,1031.4,2762.6,399.2,Ohio
1989.0,10907000.0,468.6,6.0,44.7,170.9,247.1,4264.6,1018.2,2811.1,435.3,Ohio
1990.0,10847115.0,506.2,6.1,46.8,188.5,264.7,4337.3,982.5,2864.1,490.6,Ohio
1991.0,10939000.0,561.8,7.2,52.5,215.2,287.0,4471.2,1055.2,2915.6,500.4,Ohio
1992.0,11016000.0,525.9,6.6,52.1,199.0,268.2,4139.6,947.3,2721.3,471.0,Ohio
1993.0,11091000.0,504.1,6.0,49.1,192.7,256.3,3981.2,878.1,2667.7,435.3,Ohio
1994.0,11102000.0,485.8,6.0,47.1,187.5,245.1,3975.7,866.3,2682.3,427.1,Ohio
1995.0,11151000.0,482.5,5.4,43.4,178.7,255.0,3922.7,838.8,2669.0,414.9,Ohio
1996.0,11173000.0,428.7,4.8,41.3,164.1,218.4,4027.0,835.4,2784.1,407.5,Ohio
1997.0,11186000.0,435.4,4.7,40.8,158.7,231.2,4074.7,844.6,2824.1,406.0,Ohio
1998.0,11209000.0,362.5,4.0,40.5,133.5,184.5,3965.0,810.1,2771.1,383.8,Ohio
1999.0,11256654.0,316.4,3.5,36.7,128.0,148.2,3680.2,773.1,2558.9,348.2,Ohio
2000.0,11353140.0,334.1,3.7,37.6,137.5,155.3,3707.7,780.7,2583.2,343.7,Ohio
2001.0,11389785.0,351.4,4.0,39.2,151.0,157.2,3820.2,850.9,2598.6,370.8,Ohio
2002.0,11408699.0,351.7,4.6,42.2,156.6,148.3,3760.1,869.2,2516.0,374.9,Ohio
2003.0,11437680.0,333.9,4.6,40.7,147.7,140.8,3650.1,831.3,2460.1,358.6,Ohio
2004.0,11450143.0,338.7,4.4,41.4,152.2,140.7,3662.3,842.9,2464.3,355.0,Ohio
2005.0,11470685.0,350.0,5.1,40.7,162.8,141.5,3668.0,873.4,2433.0,362.0,Ohio
2006.0,11478006.0,361.5,4.9,41.6,169.2,145.9,3688.2,920.4,2437.0,330.9,Ohio
2007.0,11466917.0,355.4,4.6,40.6,160.0,150.2,3468.1,863.8,2308.2,296.1,Ohio
2008.0,11485910.0,352.0,4.8,39.4,162.9,145.0,3410.0,891.8,2270.5,247.7,Ohio
2009.0,11542645.0,331.9,4.6,35.7,153.1,138.5,3261.3,901.1,2163.9,196.3,Ohio
2010.0,11537968.0,314.7,4.2,32.3,142.9,135.3,3266.1,928.5,2154.5,183.1,Ohio
2011.0,11541007.0,305.2,4.3,31.9,138.6,130.4,3297.6,978.3,2138.0,181.3,Ohio
2012.0,11544225.0,299.7,4.3,31.7,132.0,131.7,3117.4,895.9,2052.5,169.0,Ohio
1960.0,2328284.0,97.0,7.5,12.8,39.9,36.8,1918.4,551.2,1171.2,195.9,Oklahoma
1961.0,2360000.0,103.3,5.0,12.1,34.6,51.5,1847.1,533.3,1123.4,190.4,Oklahoma
1962.0,2448000.0,101.2,5.1,7.4,39.7,48.9,1877.4,513.2,1164.3,200.0,Oklahoma
1963.0,2487000.0,112.9,5.2,8.0,40.1,59.6,1849.9,536.0,1122.0,191.9,Oklahoma
1964.0,2465000.0,146.4,4.5,10.9,42.8,88.2,2018.0,600.1,1217.0,200.8,Oklahoma
1965.0,2482000.0,134.5,4.4,11.1,38.6,80.5,1885.4,555.4,1137.3,192.7,Oklahoma
